,Unnamed: 0.1,Unnamed: 0,Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,4G,3G,TELEFONIAFIJA,WIRELESS,SATELITAL
1296,1296,1296,SAN JUAN,Pocito,Villa Nacusi,NO,NO,NO,NO,NO,NO,NO,NO,NO
1297,1297,1297,SAN JUAN,Rawson,El Medanito,NO,NO,NO,NO,NO,SI,NO,SI,NO
1298,1298,1298,SANTA FE,General López,Cañada del Ucle,SI,NO,NO,NO,NO,NO,SI,SI,NO
1299,1299,1299,SANTA FE,General López,Carmen,NO,NO,NO,NO,SI,SI,SI,SI,NO
1300,1300,1300,SANTA FE,General López,Carreras,NO,SI,NO,NO,SI,SI,SI,SI,NO
1301,1301,1301,SANTA FE,General López,Chapuy,NO,SI,NO,NO,SI,SI,SI,NO,NO
1302,1302,1302,SANTA FE,General López,Chovet,NO,SI,NO,NO,SI,SI,SI,NO,SI
1303,1303,1303,SANTA FE,General López,Christophersen,NO,NO,NO,SI,SI,NO,SI,SI,NO
1304,1304,1304,SANTA FE,General López,Diego de Alvear,SI,NO,NO,SI,SI,SI,SI,SI,NO
1305,1305,1305,SANTA FE,General López,Elortondo,SI,NO,NO,NO,SI,SI,SI,NO,NO
1306,1306,1306,SANTA FE,General López,Firmat,SI,SI,NO,SI,SI,SI,SI,NO,NO
1307,1307,1307,SANTA FE,General López,Hughes,NO,NO,NO,SI,SI,SI,SI,NO,NO
1308,1308,1308,SANTA FE,General López,La Chispa,NO,NO,NO,NO,NO,NO,SI,SI,NO
1309,1309,1309,SANTA FE,General López,Labordeboy,SI,NO,NO,NO,SI,NO,SI,NO,NO
1310,1310,1310,SALTA,La Candelaria,El Tala,NO,NO,NO,SI,SI,SI,SI,SI,SI
1311,1311,1311,SALTA,La Candelaria,La Candelaria,NO,NO,NO,SI,SI,NO,SI,NO,NO
1312,1312,1312,SALTA,La Poma,Cobres,NO,NO,NO,NO,NO,NO,NO,NO,NO
1313,1313,1313,SALTA,La Poma,La Poma,NO,NO,NO,SI,NO,NO,NO,SI,NO
1314,1314,1314,SALTA,La Viña,Ampascachi,NO,NO,NO,NO,NO,NO,NO,SI,NO
1315,1315,1315,SALTA,La Viña,Cabra Corral,NO,NO,NO,NO,SI,NO,NO,SI,NO
1316,1316,1316,SALTA,La Viña,Coronel Moldes,SI,NO,NO,NO,SI,SI,SI,SI,SI
1317,1317,1317,SALTA,La Viña,La Viña,NO,NO,NO,SI,SI,NO,SI,SI,SI
1318,1318,1318,SALTA,La Viña,Talapampa,NO,NO,NO,NO,NO,NO,NO,SI,NO
1319,1319,1319,SALTA,Los Andes,Olacapato,NO,NO,NO,SI,NO,NO,NO,SI,SI
1320,1320,1320,SALTA,Los Andes,San Antonio de los Cobres,NO,NO,NO,SI,SI,NO,SI,SI,SI
1321,1321,1321,SALTA,Los Andes,Santa Rosa de los Pastos Grandes,NO,NO,NO,SI,NO,NO,NO,SI,NO
1322,1322,1322,SALTA,Los Andes,Tolar Grande,NO,NO,NO,SI,SI,NO,NO,SI,SI
1323,1323,1323,SALTA,Metán,El Galpón,SI,NO,NO,SI,SI,SI,SI,NO,SI
1324,1324,1324,SALTA,Metán,El Tunal,NO,NO,NO,SI,SI,NO,NO,NO,SI
1325,1325,1325,SALTA,Metán,Lumbreras,NO,NO,NO,SI,NO,NO,NO,NO,NO
1326,1326,1326,SALTA,Grl. José de San Martín,Padre Lozano,NO,NO,NO,NO,SI,NO,NO,NO,NO
1327,1327,1327,SALTA,Grl. José de San Martín,Piquirenda,NO,NO,NO,SI,NO,NO,NO,NO,NO
1328,1328,1328,SALTA,Grl. José de San Martín,Profesor Salvador Mazza,SI,NO,NO,SI,SI,SI,SI,NO,SI
1329,1329,1329,SALTA,Grl. José de San Martín,Recaredo,NO,NO,NO,NO,NO,NO,NO,NO,NO
1330,1330,1330,SALTA,Grl. José de San Martín,Tartagal,SI,SI,NO,SI,SI,SI,SI,SI,SI
1331,1331,1331,SALTA,Grl. José de San Martín,Tobantirenda,NO,NO,NO,SI,NO,NO,NO,NO,NO
1332,1332,1332,SALTA,Grl. José de San Martín,Tranquitas,NO,NO,NO,NO,NO,NO,NO,NO,NO
1333,1333,1333,SALTA,Grl. José de San Martín,Yacuy,NO,NO,NO,SI,SI,NO,NO,NO,NO
1334,1334,1334,SALTA,Guachipas,Guachipas,NO,NO,NO,SI,SI,NO,SI,SI,SI
1335,1335,1335,SALTA,Iruya,Iruya,NO,NO,NO,SI,NO,NO,NO,SI,NO
1336,1336,1336,SALTA,Iruya,Isla de Cañas,NO,NO,NO,NO,SI,NO,NO,SI,NO
1337,1337,1337,SALTA,Iruya,Pueblo Viejo,NO,NO,NO,SI,NO,NO,NO,NO,NO
1338,1338,1338,SALTA,La Caldera,La Caldera,NO,NO,NO,SI,SI,SI,SI,SI,SI
1339,1339,1339,SALTA,La Caldera,Vaqueros,SI,NO,NO,SI,SI,SI,SI,SI,NO
1340,1340,1340,SALTA,La Candelaria,El Jardín,NO,NO,NO,SI,SI,NO,SI,NO,SI
1341,1341,1341,SALTA,Metán,Metán Viejo,NO,NO,NO,SI,SI,NO,NO,NO,SI
1342,1342,1342,SALTA,Metán,Presa El Tunal,NO,NO,NO,NO,NO,NO,NO,NO,NO
1343,1343,1343,SALTA,Metán,Río Piedras,SI,NO,NO,SI,SI,SI,SI,NO,SI
1344,1344,1344,SALTA,Metán,San José de Metán,SI,SI,NO,SI,SI,SI,SI,NO,SI
1345,1345,1345,SALTA,Metán,San José de Orquera,NO,NO,NO,SI,NO,NO,NO,NO,NO
1346,1346,1346,SALTA,Molinos,La Puerta,NO,NO,NO,NO,NO,NO,NO,NO,NO
1347,1347,1347,SALTA,Molinos,Molinos,SI,NO,NO,SI,SI,NO,SI,SI,NO
1348,1348,1348,SALTA,Molinos,Seclantás,NO,NO,NO,SI,SI,NO,SI,SI,SI
1349,1349,1349,SALTA,Orán,Aguas Blancas,NO,NO,NO,NO,SI,NO,SI,SI,SI
1350,1350,1350,SALTA,Orán,Colonia Santa Rosa,NO,SI,NO,NO,SI,SI,SI,SI,SI
1351,1351,1351,SALTA,Orán,El Tabacal,NO,SI,NO,SI,SI,NO,SI,NO,NO
1352,1352,1352,SALTA,Orán,Hipólito Yrigoyen,SI,SI,NO,SI,SI,SI,SI,SI,SI
1353,1353,1353,SALTA,Orán,La Misión,NO,NO,NO,NO,NO,NO,NO,NO,NO
1354,1354,1354,SALTA,Orán,Pichanal,SI,SI,NO,SI,SI,SI,SI,NO,SI
1355,1355,1355,SANTA FE,General López,Maggiolo,SI,NO,NO,NO,SI,SI,SI,SI,NO
1356,1356,1356,SANTA FE,General López,María Teresa,SI,SI,NO,NO,SI,SI,SI,SI,NO
1357,1357,1357,SANTA FE,General López,Melincué (Est. San Urbano),NO,NO,NO,NO,SI,SI,SI,SI,NO
1358,1358,1358,SANTA FE,General López,Miguel Torres,NO,SI,NO,NO,NO,NO,NO,NO,NO
1359,1359,1359,SANTA FE,General López,Murphy,NO,NO,NO,SI,SI,SI,SI,NO,NO
1360,1360,1360,SANTA FE,General López,Rufino,SI,SI,NO,SI,SI,SI,SI,NO,NO
1361,1361,1361,SANTA FE,General López,San Eduardo,SI,NO,NO,SI,SI,NO,SI,NO,NO
1362,1362,1362,SANTA FE,General López,San Francisco de Santa Fe,NO,NO,NO,SI,SI,NO,SI,NO,SI
1363,1363,1363,SANTA FE,General López,San Gregorio,SI,NO,NO,SI,SI,SI,SI,SI,NO
1364,1364,1364,SANTA FE,General López,Sancti Spiritu,SI,NO,NO,SI,SI,SI,SI,SI,SI
1365,1365,1365,SAN JUAN,Sarmiento,Cienaguita,NO,NO,NO,SI,NO,NO,NO,SI,NO
1366,1366,1366,SAN JUAN,Sarmiento,Colonia Fiscal,NO,NO,NO,NO,NO,NO,NO,NO,NO
1367,1367,1367,SAN JUAN,Sarmiento,Divisadero,NO,NO,NO,NO,SI,NO,SI,SI,NO
1368,1368,1368,SAN JUAN,Sarmiento,Guanacache,NO,NO,NO,NO,SI,NO,SI,SI,NO
1369,1369,1369,SAN JUAN,Sarmiento,Las Lagunas,NO,NO,NO,NO,SI,SI,NO,NO,SI
1370,1370,1370,SAN JUAN,Sarmiento,Los Berros,NO,NO,NO,SI,SI,SI,SI,SI,NO
1371,1371,1371,SAN JUAN,Sarmiento,Pedernal,NO,NO,NO,NO,SI,NO,NO,SI,NO
1372,1372,1372,SAN JUAN,Sarmiento,Punta del Médano,NO,NO,NO,NO,SI,NO,SI,SI,NO
1373,1373,1373,SAN JUAN,Sarmiento,Villa Media Agua,NO,NO,NO,SI,SI,SI,SI,SI,NO
1374,1374,1374,SAN JUAN,Ullum,Villa Ibáñez,NO,NO,SI,NO,SI,SI,SI,SI,NO
1375,1375,1375,SAN JUAN,Valle Fértil,Astica,NO,NO,NO,NO,SI,SI,SI,SI,NO
1376,1376,1376,SAN JUAN,Valle Fértil,Balde del Rosario,NO,NO,NO,NO,NO,NO,SI,NO,NO
1377,1377,1377,SAN JUAN,Valle Fértil,Chucuma,NO,NO,NO,NO,NO,SI,NO,NO,NO
1378,1378,1378,SAN JUAN,Valle Fértil,Los Baldecitos,NO,NO,NO,NO,SI,SI,SI,NO,NO
1379,1379,1379,SAN JUAN,Valle Fértil,Usno,NO,NO,NO,NO,NO,NO,NO,NO,NO
1380,1380,1380,SAN JUAN,Valle Fértil,Villa San Agustín,NO,NO,NO,SI,SI,NO,SI,SI,SI
1381,1381,1381,SAN JUAN,Zonda,Villa Basilio Nievas,NO,NO,NO,NO,SI,SI,SI,SI,NO
1382,1382,1382,SAN LUIS,Ayacucho,Balde De Los Torres,NO,NO,NO,NO,NO,NO,NO,NO,NO
1383,1383,1383,SAN LUIS,Ayacucho,Balde Del Carmen,NO,NO,NO,NO,NO,NO,NO,NO,NO
1384,1384,1384,SAN LUIS,Ayacucho,Balde Retamo,NO,NO,NO,NO,NO,NO,NO,NO,NO
1385,1385,1385,SAN LUIS,Ayacucho,Baldecito De La Pampa,NO,NO,NO,NO,NO,NO,NO,NO,NO
1386,1386,1386,SAN LUIS,Ayacucho,Candelaria,NO,NO,NO,NO,SI,NO,SI,SI,NO
1387,1387,1387,SAN LUIS,Ayacucho,Carpinteria,NO,NO,NO,NO,NO,NO,NO,NO,NO
1388,1388,1388,SAN LUIS,Ayacucho,El Calden,NO,NO,NO,NO,NO,NO,NO,NO,NO
1389,1389,1389,SAN LUIS,Ayacucho,El Injerto,NO,NO,NO,NO,NO,NO,NO,NO,NO
1390,1390,1390,SAN LUIS,Ayacucho,El Rincon,NO,NO,NO,NO,NO,NO,NO,NO,NO
1391,1391,1391,SAN LUIS,Ayacucho,El Vinagrillo,NO,NO,NO,NO,NO,NO,NO,NO,NO
1392,1392,1392,SAN LUIS,Ayacucho,El Zapallar,NO,NO,NO,NO,NO,NO,NO,NO,NO
1393,1393,1393,SAN LUIS,Ayacucho,La Aguada,NO,NO,NO,NO,NO,NO,NO,NO,NO
1394,1394,1394,SAN LUIS,Ayacucho,La Avenencia,NO,NO,NO,NO,NO,NO,NO,NO,NO
1395,1395,1395,SAN LUIS,Ayacucho,La Botija,NO,NO,NO,NO,NO,NO,NO,NO,NO
1396,1396,1396,SAN LUIS,Ayacucho,La Brea,NO,NO,NO,NO,NO,NO,NO,NO,NO
1397,1397,1397,SAN LUIS,Ayacucho,La Majada,NO,NO,NO,NO,NO,NO,NO,SI,NO
1398,1398,1398,SAN LUIS,Ayacucho,La Represita,NO,NO,NO,NO,NO,NO,NO,NO,NO
1399,1399,1399,SAN LUIS,Ayacucho,La Salvadora,NO,NO,NO,NO,NO,NO,NO,NO,NO
1400,1400,1400,SAN LUIS,Ayacucho,Las Chacras,NO,NO,NO,NO,NO,NO,NO,NO,NO
1401,1401,1401,SAN LUIS,Ayacucho,Las Chimbas,NO,NO,NO,NO,NO,NO,NO,NO,NO
1402,1402,1402,SAN LUIS,Ayacucho,Las Lagunitas,NO,NO,NO,NO,NO,NO,NO,NO,NO
1403,1403,1403,SAN LUIS,Ayacucho,Leandro N. Alem,NO,NO,NO,NO,NO,NO,NO,SI,NO
1404,1404,1404,SAN LUIS,Ayacucho,Lomas Blancas,NO,NO,NO,NO,NO,NO,NO,SI,NO
1405,1405,1405,SAN LUIS,Ayacucho,Los Quemados,NO,NO,NO,NO,NO,NO,NO,NO,NO
1406,1406,1406,SAN LUIS,Ayacucho,Luján,NO,NO,NO,NO,NO,NO,SI,SI,NO
1407,1407,1407,SAN LUIS,Ayacucho,Pampa Grande,NO,NO,NO,SI,NO,NO,NO,NO,NO
1408,1408,1408,SAN LUIS,Ayacucho,Pozo Del Molle,NO,NO,NO,NO,NO,NO,NO,NO,NO
1409,1409,1409,SAN LUIS,Ayacucho,Quines,NO,NO,NO,NO,SI,NO,NO,SI,SI
1410,1410,1410,SAN LUIS,Ayacucho,Río Juan Gómez,NO,NO,NO,NO,NO,NO,NO,SI,NO
1411,1411,1411,SAN LUIS,Ayacucho,Rodeo De Cadenas,NO,NO,NO,NO,NO,NO,NO,NO,NO
1412,1412,1412,SAN LUIS,Belgrano,Villa de la Quebrada,NO,NO,NO,SI,NO,NO,NO,SI,NO
1413,1413,1413,SAN LUIS,Belgrano,Villa General Roca,NO,NO,NO,SI,NO,NO,NO,SI,NO
1414,1414,1414,SAN LUIS,Chacabuco,Balcarce,NO,NO,NO,NO,NO,NO,NO,NO,NO
1415,1415,1415,SAN LUIS,Chacabuco,Colonia Zubelzu,NO,NO,NO,NO,NO,NO,NO,NO,NO
1416,1416,1416,SAN LUIS,Chacabuco,Concarán,NO,NO,NO,NO,SI,SI,NO,SI,SI
1417,1417,1417,SAN LUIS,Chacabuco,Cortaderas,NO,NO,NO,SI,SI,SI,SI,SI,NO
1418,1418,1418,SAN LUIS,Chacabuco,El Algarrobal,NO,NO,NO,SI,NO,NO,NO,NO,NO
1419,1419,1419,SAN LUIS,Chacabuco,El Churrasco,NO,NO,NO,NO,NO,NO,NO,NO,NO
1420,1420,1420,SAN LUIS,Chacabuco,El Recuerdo,NO,NO,NO,NO,NO,NO,NO,NO,NO
1421,1421,1421,SAN LUIS,Chacabuco,El Sauce,NO,NO,NO,NO,NO,NO,NO,NO,NO
1422,1422,1422,SAN LUIS,Chacabuco,El Sifon,NO,NO,NO,NO,NO,NO,NO,NO,NO
1423,1423,1423,SAN LUIS,Chacabuco,El Tala,NO,NO,NO,NO,NO,NO,NO,NO,NO
1424,1424,1424,SAN LUIS,Chacabuco,La Celestina,NO,NO,NO,NO,NO,NO,NO,NO,NO
1425,1425,1425,SAN LUIS,Chacabuco,Las Rosas,NO,NO,NO,NO,NO,NO,NO,NO,NO
1426,1426,1426,SAN LUIS,Chacabuco,Naschel,NO,NO,NO,NO,SI,NO,SI,SI,NO
1427,1427,1427,SAN LUIS,Chacabuco,Papagayos,NO,NO,NO,NO,NO,NO,NO,SI,NO
1428,1428,1428,SAN LUIS,Chacabuco,Pozo Cavado,NO,NO,NO,NO,NO,NO,NO,NO,NO
1429,1429,1429,SAN LUIS,Chacabuco,Punta De La Loma,NO,NO,NO,NO,NO,NO,NO,NO,NO
1430,1430,1430,SAN LUIS,Chacabuco,Renca,NO,NO,NO,NO,NO,NO,NO,SI,NO
1431,1431,1431,SAN LUIS,Chacabuco,San Felipe,NO,NO,NO,NO,NO,NO,NO,NO,NO
1432,1432,1432,SAN LUIS,Chacabuco,San Miguel,NO,NO,NO,NO,NO,NO,NO,NO,NO
1433,1433,1433,SAN LUIS,Chacabuco,San Pablo,NO,NO,NO,NO,NO,NO,NO,SI,NO
1434,1434,1434,SAN LUIS,Chacabuco,Santa Martina,NO,NO,NO,NO,NO,NO,NO,NO,NO
1435,1435,1435,SAN LUIS,Chacabuco,Tilisarao,NO,NO,NO,NO,SI,SI,NO,SI,NO
1436,1436,1436,SAN LUIS,Chacabuco,Villa del Carmen,NO,NO,NO,NO,SI,NO,SI,SI,NO
1437,1437,1437,SAN LUIS,Ayacucho,San Francisco del Monte de Oro,NO,NO,NO,NO,SI,NO,NO,SI,NO
1438,1438,1438,SAN LUIS,Ayacucho,San Ignacio,NO,NO,NO,NO,NO,NO,NO,NO,NO
1439,1439,1439,SAN LUIS,Ayacucho,San Miguel,NO,NO,NO,NO,NO,NO,NO,NO,SI
1440,1440,1440,SAN LUIS,Ayacucho,San Roque,NO,NO,NO,NO,NO,NO,NO,NO,NO
1441,1441,1441,SAN LUIS,Ayacucho,Santa Ana,NO,NO,NO,NO,NO,NO,NO,NO,NO
1442,1442,1442,SAN LUIS,Ayacucho,Santa Rosa De Catantal,NO,NO,NO,NO,NO,NO,NO,NO,NO
1443,1443,1443,SAN LUIS,Ayacucho,Santa Teresa,NO,NO,NO,NO,NO,NO,NO,NO,NO
1444,1444,1444,SAN LUIS,Ayacucho,Santo Domingo,NO,NO,NO,NO,NO,NO,NO,NO,NO
1445,1445,1445,SAN LUIS,Ayacucho,Talita,NO,NO,NO,NO,NO,NO,NO,NO,NO
1446,1446,1446,SAN LUIS,Belgrano,Arbol Solo,NO,NO,NO,NO,NO,NO,NO,NO,NO
1447,1447,1447,SAN LUIS,Belgrano,Bella Estancia,NO,NO,NO,NO,NO,NO,NO,NO,NO
1448,1448,1448,SAN LUIS,Belgrano,Buen Orden,NO,NO,NO,NO,NO,NO,NO,NO,NO
1449,1449,1449,SAN LUIS,Belgrano,El Barrial,NO,NO,NO,NO,NO,NO,NO,NO,NO
1450,1450,1450,SAN LUIS,Belgrano,El Milagro,NO,NO,NO,NO,NO,NO,NO,NO,NO
1451,1451,1451,SAN LUIS,Belgrano,El Recodo,NO,NO,NO,NO,NO,NO,NO,NO,NO
1452,1452,1452,SAN LUIS,Belgrano,Estancia De Amieva,NO,NO,NO,NO,NO,NO,NO,NO,NO
1453,1453,1453,SAN LUIS,Belgrano,Hualtaran,NO,NO,NO,NO,NO,NO,NO,NO,NO
1454,1454,1454,SAN LUIS,Belgrano,La Calera,NO,NO,NO,SI,NO,NO,SI,SI,NO
1455,1455,1455,SAN LUIS,Belgrano,Las Lagunitas,NO,NO,NO,NO,NO,NO,NO,NO,NO
1456,1456,1456,SAN LUIS,Belgrano,Los Molles,NO,NO,NO,NO,NO,NO,NO,SI,NO
1457,1457,1457,SAN LUIS,Belgrano,Los Ramblones,NO,NO,NO,NO,NO,NO,NO,NO,NO
1458,1458,1458,SAN LUIS,Belgrano,Naranjo Esquino,NO,NO,NO,NO,NO,NO,NO,NO,NO
1459,1459,1459,SAN LUIS,Belgrano,Nogolí,NO,NO,NO,SI,NO,NO,SI,SI,NO
1460,1460,1460,SAN LUIS,Belgrano,Pozo Cavado,NO,NO,NO,NO,NO,NO,NO,NO,NO
1461,1461,1461,SAN LUIS,Belgrano,Pozo Del Tala,NO,NO,NO,NO,NO,NO,NO,NO,NO
1462,1462,1462,SAN LUIS,Belgrano,Represa Del Carmen,NO,NO,NO,NO,NO,NO,NO,NO,NO
1463,1463,1463,SAN LUIS,Belgrano,San Antonio,NO,NO,NO,NO,NO,NO,NO,NO,NO
1464,1464,1464,SAN LUIS,Belgrano,San Pedro,NO,NO,NO,NO,NO,NO,NO,SI,NO
1465,1465,1465,SAN LUIS,Belgrano,Santa Rosa Del Gigante,NO,NO,NO,NO,NO,NO,NO,NO,NO
1466,1466,1466,SAN LUIS,Belgrano,Suyuque Nuevo,NO,NO,NO,NO,NO,NO,NO,NO,NO
1467,1467,1467,SAN LUIS,Belgrano,Toro Negro,NO,NO,NO,NO,NO,NO,NO,NO,NO
1468,1468,1468,SAN LUIS,Chacabuco,Villa Larca,NO,NO,NO,NO,SI,SI,SI,SI,NO
1469,1469,1469,SAN LUIS,Coronel Pringles,Balde De La Isla,NO,NO,NO,NO,NO,NO,NO,NO,NO
1470,1470,1470,SAN LUIS,Coronel Pringles,Carolina,NO,NO,NO,NO,NO,NO,SI,SI,NO
1471,1471,1471,SAN LUIS,Coronel Pringles,Cerros Largos,NO,NO,NO,NO,NO,NO,NO,NO,NO
1472,1472,1472,SAN LUIS,Coronel Pringles,Cienaga De Intihuasi,NO,NO,NO,NO,NO,NO,NO,NO,NO
1473,1473,1473,SAN LUIS,Coronel Pringles,El Arenal,NO,NO,NO,NO,NO,NO,NO,NO,NO
1474,1474,1474,SAN LUIS,Coronel Pringles,El Baldecito,NO,NO,NO,NO,NO,NO,NO,NO,NO
1475,1475,1475,SAN LUIS,Coronel Pringles,El Durazno,NO,NO,NO,NO,NO,SI,NO,SI,NO
1476,1476,1476,SAN LUIS,Coronel Pringles,El Trapiche,NO,NO,NO,NO,SI,SI,SI,SI,NO
1477,1477,1477,SAN LUIS,Coronel Pringles,Eleodoro Lobos,NO,NO,NO,NO,SI,SI,NO,NO,NO
1478,1478,1478,SAN LUIS,Coronel Pringles,Estancia Grande,NO,NO,NO,NO,NO,NO,NO,NO,NO
1479,1479,1479,SAN LUIS,Coronel Pringles,Fraga,NO,NO,NO,SI,SI,NO,SI,SI,NO
1480,1480,1480,SAN LUIS,Coronel Pringles,Intihuasi,NO,NO,NO,NO,NO,NO,NO,NO,NO
1481,1481,1481,SAN LUIS,Coronel Pringles,La Bajada,NO,NO,NO,NO,NO,NO,NO,SI,NO
1482,1482,1482,SAN LUIS,Coronel Pringles,La Florida,NO,NO,NO,NO,NO,NO,NO,SI,NO
1483,1483,1483,SAN LUIS,Coronel Pringles,La Petra,NO,NO,NO,NO,NO,NO,NO,NO,NO
1484,1484,1484,SAN LUIS,Coronel Pringles,La Toma,SI,NO,NO,NO,SI,SI,NO,SI,NO
1485,1485,1485,SAN LUIS,Coronel Pringles,La Totora,NO,NO,NO,NO,SI,SI,NO,NO,NO
1486,1486,1486,SAN LUIS,Coronel Pringles,Las Barranquitas,NO,NO,NO,NO,NO,SI,NO,NO,NO
1487,1487,1487,SAN LUIS,Coronel Pringles,Las Pircas,NO,NO,NO,NO,NO,NO,NO,NO,NO
1488,1488,1488,SAN LUIS,Coronel Pringles,Loma Alta,NO,NO,NO,NO,NO,NO,NO,NO,NO
1489,1489,1489,SAN LUIS,Coronel Pringles,Marmol Verde,NO,NO,NO,NO,NO,NO,NO,NO,NO
1490,1490,1490,SAN LUIS,Coronel Pringles,Pampa Del Tamboreo,NO,NO,NO,NO,NO,NO,NO,NO,NO
1491,1491,1491,SAN LUIS,Coronel Pringles,Paso Del Rey,NO,NO,NO,NO,NO,NO,NO,NO,NO
1492,1492,1492,SAN LUIS,Coronel Pringles,Río Grande,NO,NO,NO,NO,NO,NO,NO,SI,NO
1493,1493,1493,SAN LUIS,Coronel Pringles,Riocito,NO,NO,NO,NO,NO,NO,NO,NO,NO
1494,1494,1494,SAN LUIS,Coronel Pringles,Saladillo,NO,NO,NO,SI,SI,SI,NO,SI,NO
1495,1495,1495,SAN LUIS,Coronel Pringles,Valle De Pancanta,NO,NO,NO,NO,NO,NO,NO,NO,NO
1496,1496,1496,SAN LUIS,General Pedernera,5Ta Brigada,NO,NO,NO,NO,NO,NO,NO,NO,NO
1497,1497,1497,SAN LUIS,General Pedernera,Caldenadas,NO,NO,NO,NO,NO,NO,NO,NO,NO
1498,1498,1498,SAN LUIS,General Pedernera,Colonia Don Antonio,NO,NO,NO,NO,NO,NO,NO,NO,NO
1499,1499,1499,SAN LUIS,General Pedernera,Coronel Alzogaray,NO,NO,NO,NO,NO,NO,NO,NO,NO
1500,1500,1500,SAN LUIS,General Pedernera,Country Club Los Caldenes,NO,NO,NO,NO,NO,NO,NO,NO,NO
1501,1501,1501,SAN LUIS,General Pedernera,Dique Vulpiani,NO,NO,NO,NO,SI,SI,NO,NO,NO
1502,1502,1502,SAN LUIS,General Pedernera,Juan Jorba,NO,NO,NO,NO,SI,NO,SI,SI,NO
1503,1503,1503,SAN LUIS,General Pedernera,Juan Llerena,NO,NO,NO,NO,NO,NO,SI,SI,NO
1504,1504,1504,SAN LUIS,General Pedernera,Justo Daract,SI,NO,SI,NO,SI,SI,SI,SI,NO
1505,1505,1505,SAN LUIS,General Pedernera,La Angelina,NO,NO,NO,NO,NO,NO,NO,SI,NO
1506,1506,1506,SAN LUIS,General Pedernera,La Esquina,NO,NO,NO,NO,SI,SI,NO,NO,NO
1507,1507,1507,SAN LUIS,General Pedernera,La Punilla,NO,NO,NO,NO,NO,NO,SI,SI,NO
1508,1508,1508,SAN LUIS,General Pedernera,La Ribera,NO,NO,NO,NO,SI,SI,NO,NO,NO
1509,1509,1509,SAN LUIS,General Pedernera,Las Isletas,NO,NO,NO,NO,NO,NO,NO,NO,NO
1510,1510,1510,SAN LUIS,General Pedernera,Lavaisse,NO,NO,NO,NO,NO,NO,NO,SI,NO
1511,1511,1511,SAN LUIS,General Pedernera,Liborio Luna,NO,NO,NO,NO,SI,SI,NO,NO,NO
1512,1512,1512,SAN LUIS,General Pedernera,Nación Ranquel,NO,NO,NO,NO,NO,NO,NO,NO,NO
1513,1513,1513,SAN LUIS,General Pedernera,Rio Quinto,NO,NO,NO,NO,NO,NO,NO,NO,NO
1514,1514,1514,SAN LUIS,General Pedernera,San José del Morro,NO,NO,NO,NO,NO,NO,NO,SI,NO
1515,1515,1515,SANTA FE,San Lorenzo,Coronel Arnold,NO,NO,NO,SI,SI,NO,SI,NO,NO
1516,1516,1516,SANTA FE,San Lorenzo,Fray Luis Beltrán,SI,SI,NO,SI,SI,SI,SI,NO,NO
1517,1517,1517,SANTA FE,San Lorenzo,Fuentes,SI,NO,NO,SI,SI,SI,SI,NO,NO
1518,1518,1518,SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),NO,SI,NO,NO,SI,NO,SI,SI,NO
1519,1519,1519,SANTA FE,San Lorenzo,Puerto General San Martín,NO,NO,NO,SI,SI,SI,NO,SI,SI
1520,1520,1520,SANTA FE,San Lorenzo,Pujato,SI,NO,NO,NO,SI,SI,SI,SI,NO
1521,1521,1521,SANTA FE,San Lorenzo,Ricardone,SI,SI,NO,SI,SI,SI,SI,SI,SI
1522,1522,1522,SANTA FE,San Lorenzo,Roldán,SI,SI,NO,SI,SI,SI,SI,SI,NO
1523,1523,1523,SANTA FE,San Lorenzo,San Jerónimo Sud,SI,SI,NO,SI,SI,SI,SI,NO,NO
1524,1524,1524,SANTIAGO DEL ESTERO,Aguirre,Casares,NO,NO,NO,NO,NO,NO,NO,NO,NO
1525,1525,1525,SANTA FE,General Obligado,Florencia,SI,SI,NO,NO,SI,SI,SI,SI,SI
1526,1526,1526,SANTA FE,General Obligado,Guadalupe Norte,SI,NO,NO,NO,SI,NO,SI,NO,NO
1527,1527,1527,SANTA FE,General Obligado,Ingeniero Chanourdie,NO,NO,NO,NO,NO,NO,SI,SI,SI
1528,1528,1528,SANTA FE,General Obligado,La Isleta,NO,NO,NO,NO,NO,NO,NO,NO,SI
1529,1529,1529,SANTA FE,General Obligado,La Sarita,NO,NO,NO,NO,SI,NO,SI,SI,NO
1530,1530,1530,SANTA FE,General Obligado,Lanteri,NO,NO,NO,NO,SI,SI,SI,SI,NO
1531,1531,1531,SANTA FE,General Obligado,Las Garzas,SI,NO,NO,NO,SI,NO,SI,NO,NO
1532,1532,1532,SANTA FE,General Obligado,Las Toscas,SI,SI,NO,SI,SI,SI,SI,SI,SI
1533,1533,1533,SANTA FE,General Obligado,Los Laureles,NO,NO,NO,NO,SI,NO,SI,NO,NO
1534,1534,1534,SANTA FE,General Obligado,Malabrigo,SI,SI,NO,NO,SI,SI,SI,SI,NO
1535,1535,1535,SANTA FE,General Obligado,Paraje San Manuel,NO,NO,NO,NO,NO,NO,SI,NO,SI
1536,1536,1536,SANTA FE,General Obligado,Puerto Reconquista,NO,NO,NO,NO,SI,NO,SI,NO,NO
1537,1537,1537,SAN LUIS,Junín,Talita,NO,NO,NO,NO,NO,NO,NO,SI,SI
